country_a,country_b,year,total_export_A_to_B,total_import_of_A_from_B,trade_volume,bec_1_export_A_to_B,bec_2_export_A_to_B,bec_3_export_A_to_B,bec_4_export_A_to_B,bec_5_export_A_to_B,bec_6_export_A_to_B,bec_7_export_A_to_B,bec_8_export_A_to_B,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B,scenario
THA,SGP,2026,566765361.0712119,1365717182.3744957,1932482543.4457078,62599148.61680615,282394686.91767436,107638320.54657404,5284183.685427736,59671717.27171024,27444165.777631015,21193144.79845267,539993.4569357143,49725900.872573,271614457.7607656,56904419.37805197,228947813.68496028,20571221.513627205,590518421.9718488,121949499.5382572,25485447.654411696,postshock
THA,CHE,2026,100067874.67257614,337862090.7094192,437929965.3819953,3830005.203613803,1844270.0016381799,4018486.9571749284,79513053.54613172,5715685.912260595,1471273.6526650453,2963551.845186641,711547.5539052536,10656716.719204325,3927070.2902362645,9435359.909435226,293329819.81128985,553656.9082883219,4658327.989844599,15051047.695818746,250091.3853019139,postshock
THA,ARE,2026,219214552.71406206,1161219605.9348228,1380434158.6488848,2089105.2335262678,171334509.69882193,21053840.208057363,3386606.719516198,19874023.580820795,1239263.2245492318,215961.9277162831,21242.12105398415,47176763.51867327,8531850.387090933,223140842.1634222,253461178.0643714,553215708.5086433,67387727.87130569,8275494.984976018,30040.43634009228,postshock
THA,USA,2026,2274484787.208259,1003801556.7694337,3278286343.9776926,132333071.07388458,598991659.8625413,906003604.7318994,76145174.87289602,303547731.91061914,84183279.66336122,151552740.48454633,21727524.608510803,117657813.67749922,187967668.32008252,119050356.66847591,48338743.45521503,147673315.13853022,379104630.1979994,2918976.8322434,1090052.479388018,postshock
THA,VNM,2026,610122225.1280096,318905549.9307842,929027775.0587938,31416117.603079118,49775333.23669443,246988718.49596247,46070681.30859855,162336210.54978663,52544507.58218155,20910768.316734824,79888.03497211228,68091555.58779964,13899221.473056458,71209679.63706452,38797919.02098606,100893734.58006644,7566117.196676269,16484547.291860763,1962775.1432741003,postshock
ARE,AUS,2026,45464317.406541675,165072917.24550694,210537234.65204862,6542503.57866277,13176694.649652453,9105528.905721102,7840327.798031717,5038415.261145939,863037.4973627602,2730931.7499550343,166877.9660098954,30615472.635884944,54592235.224119976,17175348.60479072,11507188.780573944,26998997.17362972,16639840.273021832,3788342.36459189,3755492.188893905,postshock
ARE,CHN,2026,2581677500.1415563,2290190829.300903,4871868329.442459,46647102.018466726,240110426.10932863,305032899.39108884,146207112.96515903,63055096.88868938,1727781339.9205058,51793688.030978896,1049834.8173389677,88243687.46819429,591069865.8432078,389864319.50948757,96371249.13631538,618598383.2504723,377295861.49679685,102407428.58876961,26340034.00765915,postshock
ARE,FRA,2026,134807302.23375705,340986127.89427876,475793430.1280358,20141667.908423997,1330439.351260475,18948980.429060232,28435967.052635435,47161067.94346757,1230128.4428034625,17318574.861475125,240476.24463075184,24213787.859537836,62564080.65222696,30343008.4458942,47730445.036507875,74426392.19431555,5658923.349503896,94650963.08138944,1398527.2749030036,postshock
ARE,DEU,2026,356068661.29204136,746066210.7929683,1102134872.0850096,145882.8398291158,13315048.995555183,52518916.582438484,15992746.88000808,223579141.5641613,102770.85036365084,47877907.63208515,2536245.9476004434,3568476.6516312873,123370337.86247331,177294581.27332997,27683970.886541326,329163476.42619085,14041454.396148523,68418648.32642148,2525264.970231375,postshock
ARE,HKG,2026,851827537.1832374,1320473061.7745295,2172300598.957767,2150340.0626127664,3399765.915064476,6301649.711335486,718034493.8101933,25168477.487104133,58297576.16610933,38110367.50259983,364866.5282179785,1906332.1580973042,5960121.646821587,7446502.352062846,1022967407.1172757,25024352.375027407,251661265.90593138,5010981.777809238,496098.4415040707,postshock
ARE,IND,2026,1875569091.379764,2705122617.128726,4580691708.50849,19863664.28016068,199476777.6046857,351960079.7063002,978637862.128835,99730172.54976115,217331202.1806031,5636179.525242537,2933153.404175742,103208632.13328208,890306889.4086409,205633066.35367882,1110258003.1550345,151319226.607142,172851551.4262973,71149249.10408248,395998.94056815375,postshock
ARE,IDN,2026,73156516.652639,148497971.99681804,221654488.64945704,1431564.1843989906,2008501.4008269699,19332735.085146174,20834993.21981011,18232472.24726058,5096706.04390608,5388681.127425018,830863.3438650761,4855249.251530746,48072415.076831006,13315307.67062608,50751171.351861894,19993456.379564665,4088947.1604467197,7294754.365078971,126670.74087795094,postshock
ARE,JPN,2026,772237768.1948284,127147915.58081082,899385683.7756392,25827503.579451784,116573009.75952733,34958436.48859896,42023094.62254948,119478273.1882503,311848063.3300686,118848545.78284574,2680841.4435361186,1735232.4336614863,56970469.25423182,38348610.22979533,4327458.9512920985,7637283.516881481,2538577.1602263097,3656937.1952771563,11933346.839445135,postshock
ARE,KOR,2026,1355899745.9175508,266113244.0608205,1622012989.9783714,68434821.50818405,347275771.13550335,333432498.2404254,99495254.3564748,439774221.0067835,57177182.74212795,5802878.94995369,4507117.97809789,5326561.893824213,232565542.0850039,8179553.532957758,2183730.376406598,7600405.812641449,6472585.908773669,3759149.7464626064,25714.704750255933,postshock
ARE,MYS,2026,260237488.28811595,151487462.19075528,411724950.4788712,35565037.475202605,40745936.79409994,10677180.416530134,81802144.53600667,54866524.3524552,20784166.401162162,14979735.030050967,816763.2826082697,26243564.960222792,27995049.405620493,11411484.954182582,59312618.272767894,4320451.0124992365,16418099.172139153,4015863.4702958018,1770330.9430273492,postshock
ARE,NLD,2026,79579809.1317145,352887227.49884605,432467036.6305605,6281867.806694008,6742561.250531495,12349380.572190981,2662422.076815204,8463022.256309908,29775449.5092488,13275113.886015255,29991.773908837305,64868816.34562996,108158656.91074207,33109586.309386496,8099618.227621746,4714359.997301313,64507242.83296714,69121449.39417271,307497.48102461395,postshock
ARE,PHL,2026,54978543.61455028,22868097.333478753,77846640.94802903,7689116.104390481,9206293.656315327,15499594.257707572,2209667.8191338987,1546804.018682043,14864363.00165821,3953449.708002772,9255.048659977048,1841528.8718361638,16352845.175775811,2137232.3584404946,54349.593195046706,850774.0258021771,1446416.9847796774,84268.74399615357,100681.57965322598,postshock
ARE,SGP,2026,697076778.4097224,187472661.17116806,884549439.5808905,25474441.278486084,192737755.26925787,8753606.317045342,235685545.85771483,165844269.76309606,11565795.099226022,51238180.34722045,5777184.477675779,191898.42928635518,113124937.08592378,3272102.559994907,25166581.57819308,7819563.507291416,20703836.806578774,11170264.219671763,6023476.9842279805,postshock
ARE,CHE,2026,130610235.02920295,856840503.901682,987450738.930885,6492647.150357625,930567.4705570189,2797580.9913231675,52011294.38754292,6349224.855794813,1315161.709676425,60649490.80419562,64267.65975535748,7042230.556441147,6213545.642729149,9428403.87032626,757811813.8192946,4507536.460962525,4474951.374009373,67020287.35598645,341734.8219325881,postshock
ARE,THA,2026,1153060885.0011983,48057443.110382386,1201118328.1115806,21564581.117784772,105728452.78040671,198488710.9779021,217605525.24352887,578391028.4260898,28674345.823846973,2604674.0969248507,3566.5347142709907,1834172.6096632904,9803578.108426543,19450443.585790057,8188075.140618121,3850910.0006572506,3471339.4427588303,1375880.233863238,83043.9886050621,postshock
ARE,USA,2026,272898600.1825441,1467456334.4627953,1740354934.6453395,13764672.505309554,36415933.94471907,77862712.92015076,18705507.21299491,28724144.779250357,925249.8866800962,34511175.243472196,61989203.6899672,110503023.90356475,51707719.52010985,340990753.414139,32209678.318744235,588337679.6783617,174192812.0793092,161096257.91567484,8418409.632891767,postshock
ARE,VNM,2026,41453377.892632626,279044978.03998584,320498355.93261844,1487439.9167526558,752740.6643257332,112517.731090257,4981520.579198951,197582.3155063904,33485064.712933604,433607.1514613631,2904.821363670654,37528220.300686225,5255845.657223563,22048822.06449891,32655967.518092856,9891074.624131896,14115849.717641288,852425.7331679468,156696772.42454314,postshock
USA,AUS,2026,1686218428.273387,564247507.9296286,2250465936.2030153,365482012.81767935,82675127.43407108,42596454.85865303,98254526.78032476,159837757.68129456,216253187.64297953,496859069.55239856,224260291.50598612,59271784.223317705,99124456.83831543,24306137.159735728,53867000.29390676,125988036.59156533,14979053.370311538,179145896.092398,7565143.360078063,postshock
USA,CHN,2026,9425192649.68786,31522157524.451527,40947350174.13939,1547824522.7100594,2177835140.194419,2313476255.912248,781708038.5767492,722266829.7479233,496972549.9409434,998559458.179549,386549854.4259698,1308336851.3414316,4232352259.082953,10533009174.783844,750007313.8088921,5948700147.309476,2699187512.5655546,5625324977.378595,425239288.1807836,postshock
USA,FRA,2026,2104426668.2080302,3971721814.0832934,6076148482.291324,95283115.77933706,849290071.5341665,235076594.95613348,27982983.502064608,45328012.35353606,40011415.12407825,28141545.395819787,783312929.5628941,409392052.1801134,1045032848.3831141,451215836.8863242,153999693.00274733,1478947280.5544639,111536297.38702308,305373981.68617755,16223824.003330173,postshock
USA,DEU,2026,5837944828.825503,7550077157.905419,13388021986.730923,176249499.22492412,831872509.3284738,609662111.9697894,89461064.64258131,1825937850.9445577,466765727.8928205,1297447779.8486505,540548284.973706,792688701.454958,2256527163.699675,2344861234.393904,102794.20702628029,384093398.5966199,487510235.7564635,1023186155.3586751,261107474.43809786,postshock
USA,HKG,2026,1161739524.5049663,1539910934.7495542,2701650459.2545204,52109750.057963595,46641956.973665915,102189006.12156408,303325196.799872,41569354.63566399,180510405.46532536,361804366.8376395,73589487.6132717,26186167.587760318,5951887.327404046,75806052.86261962,505707300.13888454,124843928.81026676,293355056.09309673,499396531.59799856,8664010.331523618,postshock
USA,IND,2026,2010286478.6307857,3599483375.7773986,5609769854.408184,138526547.57033485,394064708.02280515,298650820.0401965,201158080.94429037,308525656.6363055,177744990.86211795,348155849.69761086,143459824.85712424,190650997.86836126,578289495.8186736,1102187328.4457464,102811344.78294201,627463886.6796869,497273818.4174849,480503768.10563564,20302735.658867683,postshock
USA,IDN,2026,283734506.2016892,1625007255.7330093,1908741761.9346986,37780385.2345778,103745326.10051116,26657798.276494723,14770194.573108992,20066230.448336385,42497014.849760726,15873038.53509117,22344518.183808204,565169648.0407304,163068478.9955195,205555396.42607868,436879875.64376,51304031.81636884,59260976.81612938,130892193.31246755,12876654.68195486,postshock
USA,JPN,2026,4694346625.262183,5527948698.277357,10222295323.53954,420456516.34597945,1820247512.3753793,325721570.87670445,130393857.46567081,107054588.29198012,511070895.84936285,1004106904.9745129,375294779.0825929,193087736.14495695,121398328.22153163,819830596.7844036,127435765.82953146,2731308079.924007,56871698.58038315,1456565584.8577356,21450907.934808135,postshock
USA,KOR,2026,2667342662.011334,5593188459.652546,8260531121.663879,517406760.96327823,737997055.6370912,267156869.40732652,36315362.29172252,138653206.3997497,319917420.8932916,486701534.97188884,163194451.44698545,716546463.1404655,2174314836.492344,497077045.0669461,152960429.9648357,1261497859.5880418,434526704.1107305,350098292.5864541,6166828.702728624,postshock
USA,MYS,2026,648006234.1364309,1891143858.1997383,2539150092.3361692,8790813.690277819,7971517.702473611,265459756.2496399,40530999.91355079,54875242.09571961,146030973.59948397,86519046.16770959,37827884.71757553,33656861.23538234,234158759.26597813,435876712.01402754,60650426.8503803,331977337.0452384,773373201.2324532,21243699.040292133,206861.5159864696,postshock
USA,NLD,2026,2678040901.6024337,3468233830.483216,6146274732.0856495,383023760.4982987,1239737449.8958201,371726290.54155886,24382662.879918665,157855818.8406356,145239997.01916724,311705474.15696937,44369447.770064995,218458462.7685892,1526384182.759962,128839595.22561863,2166173.145244178,236906071.57318473,412362823.4613333,924002612.8973817,19113908.65190153,postshock
USA,PHL,2026,545479873.0294557,822678348.4939184,1368158221.523374,67782239.47546175,2442301.0607832433,98146698.74730907,26841348.555612333,43162489.95644647,262973294.3098227,9267218.680070005,34864282.24395012,260219571.6768201,10607500.619722895,38078870.7804841,6830069.887404081,86970309.82406023,318073037.88848394,79174828.70286216,22724159.11408103,postshock
USA,SGP,2026,2021477467.455484,1903155575.5356643,3924633042.991148,108109225.28403708,711918557.8669494,215622685.3889303,110868994.32056478,166600648.8638273,98452210.8448867,596786255.2170124,13118889.66927578,152627715.1254564,107340911.38802046,170295077.98440877,28011000.04659959,717585354.8973289,324142719.85773355,373864105.56784874,29288690.668268126,postshock
USA,CHE,2026,1319800369.2361193,4439614140.085301,5759414509.321421,630637.0616395778,71521687.01674378,197294143.71692294,432464621.7418812,33201800.866726488,12418939.395370707,337230312.06082875,235038227.3760056,197828742.96785837,294190008.0469697,359162630.3432066,157058102.03308162,39256477.44281637,70910992.17363936,3305717007.4309163,15490179.646813734,postshock
USA,THA,2026,535238699.88914084,2811869445.81709,3347108145.706231,134658669.88306734,56585421.856026575,70500865.45808779,41210403.99709583,60233758.95424444,113226081.11361569,54927491.05484362,3896007.5721596098,121048170.11057892,178599417.21664748,274367287.1856527,13423588.27941457,762290648.1863617,1190980039.760366,258958950.91257542,12201344.165493438,postshock
USA,ARE,2026,1772070103.5911374,241548602.62970313,2013618706.2208405,47103109.96699914,206164705.36646375,322354272.27278167,203014950.59792832,329168578.09819275,343023327.087401,120478902.13896999,200762258.06240097,8347252.928306535,20280002.351634137,11456609.815379014,115475855.26793452,8853662.585975569,50238264.98959951,22902498.056076836,3994456.634797061,postshock
USA,VNM,2026,672591383.051565,8086321171.639069,8758912554.690634,33096329.60512618,247058.1056484604,204762346.0752353,13085708.368573569,7718094.035929008,365272275.8562362,36725889.66349719,11683681.341319066,797025629.8633016,397136685.9465001,1507061623.1503422,3053664475.803336,228668459.6509092,746644638.1154565,157837892.5152231,1198281766.5939984,postshock
VNM,AUS,2026,360593954.5789893,469139357.45141315,829733312.0304024,88646364.59180665,152238078.65936005,18652791.589818932,55742783.35305138,22787999.44210113,7252437.531019779,2833545.0957379555,12439954.316093432,124481233.2460524,178069987.09286338,2720410.5870063077,32437966.750989042,38960341.04462367,75334799.92881042,16942608.52554036,192010.27552760363,postshock
