country,trade_type,sector,partner_country,volume,previous_volume
South Africa,export,Chemicals,China,954,956
South Africa,export,Chemicals,UK,4678,4450
South Africa,export,Chemicals,India,3226,3550
South Africa,export,Chemicals,Canada,535,539
South Africa,export,Chemicals,Brazil,3060,3125
South Africa,export,Chemicals,Australia,4823,4675
South Africa,export,Chemicals,South Korea,1120,1090
South Africa,export,Chemicals,Mexico,1076,1122
South Africa,export,Chemicals,Italy,1562,1448
South Africa,export,Chemicals,Russia,2936,2934
South Africa,export,Chemicals,Spain,864,890
South Africa,export,Chemicals,Netherlands,1596,1709
South Africa,export,Chemicals,Turkey,4748,4438
South Africa,export,Chemicals,Indonesia,4335,4663
South Africa,export,Chemicals,Saudi Arabia,745,816
South Africa,export,Electronics,Germany,1519,1576
South Africa,export,Electronics,USA,1847,1970
South Africa,export,Electronics,France,4818,4500
South Africa,export,Electronics,Japan,4074,4139
South Africa,export,Electronics,China,3713,4074
South Africa,export,Electronics,UK,3041,3339
South Africa,export,Electronics,India,1112,1067
South Africa,export,Electronics,Canada,624,583
South Africa,export,Electronics,Brazil,2358,2340
South Africa,export,Electronics,Australia,1002,1097
South Africa,export,Electronics,South Korea,2434,2214
South Africa,export,Electronics,Mexico,2829,3064
South Africa,export,Electronics,Italy,4538,4310
South Africa,export,Electronics,Russia,4190,3888
South Africa,export,Electronics,Spain,853,804
South Africa,export,Electronics,Netherlands,1958,1898
South Africa,export,Electronics,Turkey,1837,1733
South Africa,export,Electronics,Indonesia,3305,3108
South Africa,export,Electronics,Saudi Arabia,4318,4242
South Africa,export,Automotive,Germany,4932,4623
South Africa,export,Automotive,USA,1995,2047
South Africa,export,Automotive,France,4079,4075
South Africa,export,Automotive,Japan,2879,3146
South Africa,export,Automotive,China,862,938
South Africa,export,Automotive,UK,2724,2508
South Africa,export,Automotive,India,3465,3791
South Africa,export,Automotive,Canada,1555,1656
South Africa,export,Automotive,Brazil,4516,4846
South Africa,export,Automotive,Australia,4346,4031
South Africa,export,Automotive,South Korea,4035,3982
South Africa,export,Automotive,Mexico,4471,4929
South Africa,export,Automotive,Italy,726,666
South Africa,export,Automotive,Russia,2530,2320
South Africa,export,Automotive,Spain,2889,3205
South Africa,export,Automotive,Netherlands,1590,1518
South Africa,export,Automotive,Turkey,4991,4662
South Africa,export,Automotive,Indonesia,3976,4317
South Africa,export,Automotive,Saudi Arabia,2594,2388
South Africa,export,Agriculture,Germany,503,543
South Africa,export,Agriculture,USA,902,891
South Africa,export,Agriculture,France,4206,4469
South Africa,export,Agriculture,Japan,3995,4373
South Africa,export,Agriculture,China,4791,4918
South Africa,export,Agriculture,UK,2221,2063
South Africa,export,Agriculture,India,4486,4303
South Africa,export,Agriculture,Canada,536,499
South Africa,export,Agriculture,Brazil,2828,2737
South Africa,export,Agriculture,Australia,3458,3603
South Africa,export,Agriculture,South Korea,4946,4504
South Africa,export,Agriculture,Mexico,1586,1671
South Africa,export,Agriculture,Italy,2119,2254
South Africa,export,Agriculture,Russia,3799,3598
South Africa,export,Agriculture,Spain,1606,1654
South Africa,export,Agriculture,Netherlands,4533,4221
South Africa,export,Agriculture,Turkey,2586,2498
South Africa,export,Agriculture,Indonesia,4452,4641
South Africa,export,Agriculture,Saudi Arabia,4599,4601
South Africa,export,Textiles,Germany,1381,1367
South Africa,export,Textiles,USA,1266,1335
South Africa,export,Textiles,France,1188,1277
South Africa,export,Textiles,Japan,4738,4569
South Africa,export,Textiles,China,3679,3659
South Africa,export,Textiles,UK,3897,4302
South Africa,export,Textiles,India,1935,2091
South Africa,export,Textiles,Canada,3903,4292
South Africa,export,Textiles,Brazil,2412,2308
South Africa,export,Textiles,Australia,753,718
South Africa,export,Textiles,South Korea,2448,2385
South Africa,export,Textiles,Mexico,1722,1709
South Africa,export,Textiles,Italy,3401,3284
South Africa,export,Textiles,Russia,2043,2013
South Africa,export,Textiles,Spain,2247,2289
South Africa,export,Textiles,Netherlands,2851,2662
South Africa,export,Textiles,Turkey,1998,1930
South Africa,export,Textiles,Indonesia,1647,1726
South Africa,export,Textiles,Saudi Arabia,4807,5278
South Africa,export,Pharmaceuticals,Germany,4913,4639
South Africa,export,Pharmaceuticals,USA,3083,2959
South Africa,export,Pharmaceuticals,France,3149,3062
South Africa,export,Pharmaceuticals,Japan,1082,1021
South Africa,export,Pharmaceuticals,China,1706,1608
South Africa,export,Pharmaceuticals,UK,2153,2002
South Africa,export,Pharmaceuticals,India,1389,1483
South Africa,export,Pharmaceuticals,Canada,1933,1769
South Africa,export,Pharmaceuticals,Brazil,2668,2835
South Africa,export,Pharmaceuticals,Australia,2423,2382
South Africa,export,Pharmaceuticals,South Korea,3995,4243
South Africa,export,Pharmaceuticals,Mexico,1078,1113
South Africa,export,Pharmaceuticals,Italy,2348,2172
South Africa,export,Pharmaceuticals,Russia,2279,2124
South Africa,export,Pharmaceuticals,Spain,829,779
South Africa,export,Pharmaceuticals,Netherlands,3163,3445
South Africa,export,Pharmaceuticals,Turkey,2291,2218
South Africa,export,Pharmaceuticals,Indonesia,2178,2285
South Africa,export,Pharmaceuticals,Saudi Arabia,1956,1911
South Africa,export,Metals,Germany,1059,1102
South Africa,export,Metals,USA,3532,3403
South Africa,export,Metals,France,2996,3258
South Africa,export,Metals,Japan,3227,3243
South Africa,export,Metals,China,1423,1302
South Africa,export,Metals,UK,2757,3030
South Africa,export,Metals,India,1312,1308
South Africa,export,Metals,Canada,3001,3137
South Africa,export,Metals,Brazil,3805,3850
South Africa,export,Metals,Australia,3709,4061
South Africa,export,Metals,South Korea,4862,4472
South Africa,export,Metals,Mexico,4059,4440
South Africa,export,Metals,Italy,2478,2359
South Africa,export,Metals,Russia,3443,3300
South Africa,export,Metals,Spain,1695,1740
South Africa,export,Metals,Netherlands,3878,3954
South Africa,export,Metals,Turkey,1577,1479
South Africa,export,Metals,Indonesia,3857,4113
South Africa,export,Metals,Saudi Arabia,3107,2918
South Africa,export,Plastics,Germany,666,621
South Africa,export,Plastics,USA,2680,2865
South Africa,export,Plastics,France,2271,2255
South Africa,export,Plastics,Japan,1672,1545
South Africa,export,Plastics,China,3446,3517
South Africa,export,Plastics,UK,3132,2917
South Africa,export,Plastics,India,3704,3988
South Africa,export,Plastics,Canada,942,977
South Africa,export,Plastics,Brazil,4946,5296
South Africa,export,Plastics,Australia,581,613
South Africa,export,Plastics,South Korea,4911,5146
South Africa,export,Plastics,Mexico,4744,4702
South Africa,export,Plastics,Italy,1385,1501
South Africa,export,Plastics,Russia,1173,1157
South Africa,export,Plastics,Spain,1658,1675
South Africa,export,Plastics,Netherlands,1909,1758
South Africa,export,Plastics,Turkey,4224,4088
South Africa,export,Plastics,Indonesia,3734,3467
South Africa,export,Plastics,Saudi Arabia,3594,3803
South Africa,export,Minerals,Germany,3754,3954
South Africa,export,Minerals,USA,1728,1816
South Africa,export,Minerals,France,1036,944
South Africa,export,Minerals,Japan,1120,1206
South Africa,export,Minerals,China,992,973
South Africa,export,Minerals,UK,3005,2864
South Africa,export,Minerals,India,3375,3149
South Africa,export,Minerals,Canada,2117,2070
South Africa,export,Minerals,Brazil,3627,3376
South Africa,export,Minerals,Australia,4905,5044
South Africa,export,Minerals,South Korea,2805,2641
South Africa,export,Minerals,Mexico,3837,4054
South Africa,export,Minerals,Italy,4657,5168
South Africa,export,Minerals,Russia,649,596
South Africa,export,Minerals,Spain,1977,2084
South Africa,export,Minerals,Netherlands,1555,1716
South Africa,export,Minerals,Turkey,513,547
South Africa,export,Minerals,Indonesia,3520,3519
South Africa,export,Minerals,Saudi Arabia,3667,3755
South Africa,export,Food Products,Germany,3989,3788
South Africa,export,Food Products,USA,1940,1873
South Africa,export,Food Products,France,3991,3962
South Africa,export,Food Products,Japan,3409,3781
South Africa,export,Food Products,China,4308,4274
South Africa,export,Food Products,UK,645,633
South Africa,export,Food Products,India,3478,3288
South Africa,export,Food Products,Canada,629,583
South Africa,export,Food Products,Brazil,3836,4094
South Africa,export,Food Products,Australia,2770,2625
South Africa,export,Food Products,South Korea,4433,4357
South Africa,export,Food Products,Mexico,4182,4449
South Africa,export,Food Products,Italy,4476,4910
South Africa,export,Food Products,Russia,4193,4329
South Africa,export,Food Products,Spain,1876,1756
South Africa,export,Food Products,Netherlands,991,1061
South Africa,export,Food Products,Turkey,4547,4663
South Africa,export,Food Products,Indonesia,3600,3606
South Africa,export,Food Products,Saudi Arabia,1464,1380
South Africa,export,Wood Products,Germany,4077,4162
South Africa,export,Wood Products,USA,1189,1202
South Africa,export,Wood Products,France,1747,1594
South Africa,export,Wood Products,Japan,525,534
South Africa,export,Wood Products,China,945,990
South Africa,export,Wood Products,UK,966,917
South Africa,export,Wood Products,India,2161,2083
South Africa,export,Wood Products,Canada,2780,2534
South Africa,export,Wood Products,Brazil,1155,1175
South Africa,export,Wood Products,Australia,2614,2588
South Africa,export,Wood Products,South Korea,2474,2550
South Africa,export,Wood Products,Mexico,2742,2980
South Africa,export,Wood Products,Italy,2213,2315
South Africa,export,Wood Products,Russia,1972,1985
South Africa,export,Wood Products,Spain,668,690
South Africa,export,Wood Products,Netherlands,1317,1231
South Africa,export,Wood Products,Turkey,1356,1265
South Africa,export,Wood Products,Indonesia,3155,3065
South Africa,export,Wood Products,Saudi Arabia,4441,4784
South Africa,export,Energy,Germany,3757,3818
South Africa,export,Energy,USA,1985,2185
South Africa,export,Energy,France,1364,1255
South Africa,export,Energy,Japan,3138,3273
South Africa,export,Energy,China,4975,5347
South Africa,export,Energy,UK,2307,2332
South Africa,export,Energy,India,1280,1235
South Africa,export,Energy,Canada,1594,1631
South Africa,export,Energy,Brazil,3359,3409
South Africa,export,Energy,Australia,3323,3224
South Africa,export,Energy,South Korea,3409,3120
South Africa,export,Energy,Mexico,4770,4833
South Africa,export,Energy,Italy,4168,4426
South Africa,export,Energy,Russia,4083,3986
South Africa,export,Energy,Spain,3559,3284
South Africa,export,Energy,Netherlands,1876,1718
South Africa,export,Energy,Turkey,2170,2180
South Africa,export,Energy,Indonesia,2569,2404
South Africa,export,Energy,Saudi Arabia,641,697
South Africa,export,Services,Germany,4320,3969
South Africa,export,Services,USA,3969,3734
South Africa,export,Services,France,4880,5050
South Africa,export,Services,Japan,2234,2378
South Africa,export,Services,China,2848,2637
South Africa,export,Services,UK,2442,2423
South Africa,export,Services,India,3783,4055
South Africa,export,Services,Canada,3788,4149
South Africa,export,Services,Brazil,2780,2908
South Africa,export,Services,Australia,4827,4717
South Africa,export,Services,South Korea,1335,1341
South Africa,export,Services,Mexico,4186,4033
South Africa,export,Services,Italy,4127,4569
South Africa,export,Services,Russia,2046,1980
South Africa,export,Services,Spain,2349,2482
South Africa,export,Services,Netherlands,3733,3705
South Africa,export,Services,Turkey,1880,1771
South Africa,export,Services,Indonesia,2110,2014
South Africa,export,Services,Saudi Arabia,2783,2935
South Africa,export,ICT,Germany,3717,3751
South Africa,export,ICT,USA,4545,4667
South Africa,export,ICT,France,3002,2844
South Africa,export,ICT,Japan,711,652
South Africa,export,ICT,China,2966,2781
South Africa,export,ICT,UK,3911,3875
South Africa,export,ICT,India,2792,2887
South Africa,export,ICT,Canada,708,664
South Africa,export,ICT,Brazil,3412,3172
South Africa,export,ICT,Australia,3672,3740
South Africa,export,ICT,South Korea,4988,5155
South Africa,export,ICT,Mexico,1782,1643
South Africa,export,ICT,Italy,4694,4629
South Africa,export,ICT,Russia,807,871
South Africa,export,ICT,Spain,4580,4326
South Africa,export,ICT,Netherlands,646,637
South Africa,export,ICT,Turkey,2794,2645
South Africa,export,ICT,Indonesia,3891,3926
South Africa,export,ICT,Saudi Arabia,4320,3957
South Africa,import,Machinery,Germany,4965,5248
South Africa,import,Machinery,USA,1041,1094
South Africa,import,Machinery,France,1419,1344
South Africa,import,Machinery,Japan,1055,1153
South Africa,import,Machinery,China,1060,1020
South Africa,import,Machinery,UK,3651,3466
South Africa,import,Machinery,India,2864,2743
South Africa,import,Machinery,Canada,2180,2263
South Africa,import,Machinery,Brazil,3449,3464
South Africa,import,Machinery,Australia,3973,3735
South Africa,import,Machinery,South Korea,2825,2684
South Africa,import,Machinery,Mexico,784,825
South Africa,import,Machinery,Italy,4681,4607
South Africa,import,Machinery,Russia,928,868
South Africa,import,Machinery,Spain,2204,2231
South Africa,import,Machinery,Netherlands,4953,5501
South Africa,import,Machinery,Turkey,500,480
South Africa,import,Machinery,Indonesia,2690,2682
South Africa,import,Machinery,Saudi Arabia,4747,4555
South Africa,import,Chemicals,Germany,4670,4298
South Africa,import,Chemicals,USA,2522,2634
South Africa,import,Chemicals,France,4170,4579
South Africa,import,Chemicals,Japan,3909,3593
South Africa,import,Chemicals,China,2573,2391
South Africa,import,Chemicals,UK,4737,5032
South Africa,import,Chemicals,India,4162,3912
South Africa,import,Chemicals,Canada,1441,1434
South Africa,import,Chemicals,Brazil,2574,2397
South Africa,import,Chemicals,Australia,3609,3514
South Africa,import,Chemicals,South Korea,3590,3736
South Africa,import,Chemicals,Mexico,2722,2693
South Africa,import,Chemicals,Italy,4391,4128
South Africa,import,Chemicals,Russia,2567,2625
South Africa,import,Chemicals,Spain,4224,4241
South Africa,import,Chemicals,Netherlands,4959,5390
South Africa,import,Chemicals,Turkey,4040,4074
South Africa,import,Chemicals,Indonesia,984,1036
South Africa,import,Chemicals,Saudi Arabia,3723,3840
South Africa,import,Electronics,Germany,4937,4794
South Africa,import,Electronics,USA,3212,3000
South Africa,import,Electronics,France,2605,2679
South Africa,import,Electronics,Japan,3457,3295
South Africa,import,Electronics,China,4749,5234
South Africa,import,Electronics,UK,3139,3199
South Africa,import,Electronics,India,3321,3346
South Africa,import,Electronics,Canada,3240,3355
South Africa,import,Electronics,Brazil,1559,1710
South Africa,import,Electronics,Australia,850,834
South Africa,import,Electronics,South Korea,1580,1598
South Africa,import,Electronics,Mexico,4134,4378
South Africa,import,Electronics,Italy,4401,4242
South Africa,import,Electronics,Russia,2334,2166
South Africa,import,Electronics,Spain,653,633
South Africa,import,Electronics,Netherlands,4885,4665
South Africa,import,Electronics,Turkey,4189,3874
South Africa,import,Electronics,Indonesia,1842,1961
South Africa,import,Electronics,Saudi Arabia,1652,1667
South Africa,import,Automotive,Germany,1740,1731
South Africa,import,Automotive,USA,705,739
South Africa,import,Automotive,France,2094,2024
South Africa,import,Automotive,Japan,4929,4698
South Africa,import,Automotive,China,4549,4842
South Africa,import,Automotive,UK,1043,993
South Africa,import,Automotive,India,3380,3279
South Africa,import,Automotive,Canada,813,878
South Africa,import,Automotive,Brazil,1526,1666
South Africa,import,Automotive,Australia,2215,2243
South Africa,import,Automotive,South Korea,715,705
South Africa,import,Automotive,Mexico,3161,2890
South Africa,import,Automotive,Italy,3323,3228
South Africa,import,Automotive,Russia,1766,1625
South Africa,import,Automotive,Spain,1493,1569
South Africa,import,Automotive,Netherlands,2681,2855
South Africa,import,Automotive,Turkey,3676,3813
South Africa,import,Automotive,Indonesia,1180,1218
South Africa,import,Automotive,Saudi Arabia,1549,1639
South Africa,import,Agriculture,Germany,1470,1418
South Africa,import,Agriculture,USA,2787,2931
South Africa,import,Agriculture,France,1628,1482
South Africa,import,Agriculture,Japan,977,971
South Africa,import,Agriculture,China,1061,1018
South Africa,import,Agriculture,UK,4124,4040
South Africa,import,Agriculture,India,1201,1104
South Africa,import,Agriculture,Canada,1622,1687
South Africa,import,Agriculture,Brazil,2622,2726
South Africa,import,Agriculture,Australia,3671,3681
South Africa,import,Agriculture,South Korea,4929,5245
South Africa,import,Agriculture,Mexico,4612,5024
South Africa,import,Agriculture,Italy,2504,2640
South Africa,import,Agriculture,Russia,2762,2577
South Africa,import,Agriculture,Spain,4580,4850
South Africa,import,Agriculture,Netherlands,1650,1585
South Africa,import,Agriculture,Turkey,3263,3389
South Africa,import,Agriculture,Indonesia,3978,4275
South Africa,import,Agriculture,Saudi Arabia,3000,2753
South Africa,import,Textiles,Germany,2378,2609
South Africa,import,Textiles,USA,608,628
South Africa,import,Textiles,France,2691,2476
South Africa,import,Textiles,Japan,4566,4741
South Africa,import,Textiles,China,4293,4027
South Africa,import,Textiles,UK,3840,3554
South Africa,import,Textiles,India,2632,2572
South Africa,import,Textiles,Canada,1251,1316
South Africa,import,Textiles,Brazil,4405,4034
South Africa,import,Textiles,Australia,2143,2252
South Africa,import,Textiles,South Korea,788,785
South Africa,import,Textiles,Mexico,3544,3380
South Africa,import,Textiles,Italy,4367,4562
South Africa,import,Textiles,Russia,4841,5360
South Africa,import,Textiles,Spain,1644,1713
South Africa,import,Textiles,Netherlands,1895,1990
South Africa,import,Textiles,Turkey,3465,3751
South Africa,import,Textiles,Indonesia,1310,1351
South Africa,import,Textiles,Saudi Arabia,3973,3964
South Africa,import,Pharmaceuticals,Germany,2259,2177
South Africa,import,Pharmaceuticals,USA,4319,4104
South Africa,import,Pharmaceuticals,France,1704,1708
South Africa,import,Pharmaceuticals,Japan,2264,2501
South Africa,import,Pharmaceuticals,China,2968,2879
South Africa,import,Pharmaceuticals,UK,1233,1207
South Africa,import,Pharmaceuticals,India,2005,1839
South Africa,import,Pharmaceuticals,Canada,4769,4999
South Africa,import,Pharmaceuticals,Brazil,3971,3803
South Africa,import,Pharmaceuticals,Australia,1562,1601
South Africa,import,Pharmaceuticals,South Korea,3540,3358
South Africa,import,Pharmaceuticals,Mexico,4483,4787
South Africa,import,Pharmaceuticals,Italy,947,884
South Africa,import,Pharmaceuticals,Russia,2146,2227
South Africa,import,Pharmaceuticals,Spain,2576,2358
South Africa,import,Pharmaceuticals,Netherlands,876,903
South Africa,import,Pharmaceuticals,Turkey,1538,1633
South Africa,import,Pharmaceuticals,Indonesia,1677,1621
South Africa,import,Pharmaceuticals,Saudi Arabia,4432,4607
South Africa,import,Metals,Germany,3050,3310
South Africa,import,Metals,USA,1729,1622
South Africa,import,Metals,France,1998,2057
South Africa,import,Metals,Japan,1004,1111
South Africa,import,Metals,China,762,750
South Africa,import,Metals,UK,2682,2633
South Africa,import,Metals,India,1122,1067
South Africa,import,Metals,Canada,4950,4635
South Africa,import,Metals,Brazil,712,697
